,Year,StateAbbr,StateDesc,CityName,GeographicLevel,UniqueID,DataValueTypeID,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,PopulationCount,GeoLocation,CityFIPS,TractFIPS
24751,2016,CA,California,Los Angeles,Census Tract,0644000-06037104201,CrdPrv,15.9,14.6,17.2,"4,780","(34.2865005947, -118.416099724)",644000.0,06037104201
24819,2016,CA,California,Los Angeles,Census Tract,0644000-06037190902,CrdPrv,15.7,14.4,16.9,"3,960","(34.0943950467, -118.31901303)",644000.0,06037190902
24987,2016,CA,California,Los Angeles,Census Tract,0644000-06037102104,CrdPrv,10.7,9.8,11.6,"3,648","(34.2161867087, -118.345404215)",644000.0,06037102104
24989,2016,CA,California,Los Angeles,Census Tract,0644000-06037228320,CrdPrv,19.4,17.3,21.4,"3,219","(34.0078218467, -118.263636143)",644000.0,06037228320
24997,2016,CA,California,Los Angeles,Census Tract,0644000-06037190520,CrdPrv,13.9,12.7,15.3,"3,728","(34.0999327912, -118.303804817)",644000.0,06037190520
25000,2016,CA,California,Los Angeles,Census Tract,0644000-06037980014,CrdPrv,14.2,12.5,16.0,239,"(33.7825586133, -118.238359913)",644000.0,06037980014
25055,2016,CA,California,Los Angeles,Census Tract,0644000-06037191901,CrdPrv,12.0,10.8,13.4,"3,355","(34.0906829417, -118.338361071)",644000.0,06037191901
25093,2016,CA,California,Los Angeles,Census Tract,0644000-06037195400,CrdPrv,9.0,8.2,10.1,"4,395","(34.0916921441, -118.274053204)",644000.0,06037195400
25099,2016,CA,California,Los Angeles,Census Tract,0644000-06037128303,CrdPrv,19.3,17.2,21.2,"3,982","(34.1830757058, -118.452381269)",644000.0,06037128303
25106,2016,CA,California,Los Angeles,Census Tract,0644000-06037237900,CrdPrv,13.7,12.5,15.0,"3,621","(33.9709292848, -118.311192458)",644000.0,06037237900
25139,2016,CA,California,Los Angeles,Census Tract,0644000-06037271802,CrdPrv,10.5,9.5,11.7,"5,911","(34.0198929268, -118.412473787)",644000.0,06037271802
25188,2016,CA,California,Los Angeles,Census Tract,0644000-06037132900,CrdPrv,11.3,10.5,12.1,"3,461","(34.183476015, -118.527826288)",644000.0,06037132900
25196,2016,CA,California,Los Angeles,Census Tract,0644000-06037134522,CrdPrv,15.8,14.1,17.4,"3,954","(34.2046744401, -118.601718335)",644000.0,06037134522
25213,2016,CA,California,Los Angeles,Census Tract,0644000-06037224200,CrdPrv,17.8,15.5,19.9,"2,392","(34.040623145, -118.276715635)",644000.0,06037224200
25234,2016,CA,California,Los Angeles,Census Tract,0644000-06037104822,CrdPrv,14.8,13.0,16.6,"2,277","(34.2458338715, -118.420923913)",644000.0,06037104822
25237,2016,CA,California,Los Angeles,Census Tract,0644000-06037199300,CrdPrv,12.5,11.1,14.0,"3,848","(34.0926246074, -118.1992133)",644000.0,06037199300
25284,2016,CA,California,Los Angeles,Census Tract,0644000-06037278001,CrdPrv,10.9,10.0,11.9,"2,458","(33.9572173869, -118.401979027)",644000.0,06037278001
25299,2016,CA,California,Los Angeles,Census Tract,0644000-06037109200,CrdPrv,9.6,8.8,10.5,"2,669","(34.2779981225, -118.474627068)",644000.0,06037109200
25383,2016,CA,California,Los Angeles,Census Tract,0644000-06037201302,CrdPrv,9.2,8.3,10.1,"3,732","(34.0978821202, -118.183881805)",644000.0,06037201302
25423,2016,CA,California,Los Angeles,Census Tract,0644000-06037111100,CrdPrv,10.1,9.2,11.0,"2,982","(34.2683098273, -118.495069437)",644000.0,06037111100
25474,2016,CA,California,Los Angeles,Census Tract,0644000-06037212101,CrdPrv,11.5,10.5,12.6,"2,507","(34.0635955725, -118.294141452)",644000.0,06037212101
25534,2016,CA,California,Los Angeles,Census Tract,0644000-06037237402,CrdPrv,14.9,13.9,16.0,"3,526","(33.9784618396, -118.301334224)",644000.0,06037237402
25626,2016,CA,California,Los Angeles,Census Tract,0644000-06037117408,CrdPrv,17.6,15.6,19.6,"2,830","(34.2248463854, -118.470370902)",644000.0,06037117408
25630,2016,CA,California,Los Angeles,Census Tract,0644000-06037203100,CrdPrv,18.2,16.0,20.2,"4,839","(34.0590790039, -118.196476502)",644000.0,06037203100
25637,2016,CA,California,Los Angeles,Census Tract,0644000-06037143100,CrdPrv,9.0,8.0,10.1,"3,984","(34.148038086, -118.355817247)",644000.0,06037143100
25673,2016,CA,California,Los Angeles,Census Tract,0644000-06037192001,CrdPrv,10.2,9.2,11.5,"2,466","(34.0852272005, -118.347296757)",644000.0,06037192001
25731,2016,CA,California,Los Angeles,Census Tract,0644000-06037208502,CrdPrv,15.1,13.4,16.6,"3,571","(34.0660490005, -118.274164509)",644000.0,06037208502
25733,2016,CA,California,Los Angeles,Census Tract,0644000-06037214503,CrdPrv,8.1,7.2,9.0,"3,325","(34.066841881, -118.354115611)",644000.0,06037214503
25867,2016,CA,California,Los Angeles,Census Tract,0644000-06037203300,CrdPrv,15.2,13.6,16.8,"2,607","(34.0597595172, -118.206282312)",644000.0,06037203300
25945,2016,CA,California,Los Angeles,Census Tract,0644000-06037108103,CrdPrv,7.5,6.8,8.4,"3,256","(34.2864236008, -118.540002176)",644000.0,06037108103
25961,2016,CA,California,Los Angeles,Census Tract,0644000-06037131100,CrdPrv,10.8,9.9,11.8,"3,252","(34.214624581, -118.505623115)",644000.0,06037131100
25962,2016,CA,California,Los Angeles,Census Tract,0644000-06037213401,CrdPrv,15.8,13.9,17.5,"4,951","(34.0537069316, -118.287902572)",644000.0,06037213401
26009,2016,CA,California,Los Angeles,Census Tract,0644000-06037103102,CrdPrv,12.3,11.4,13.2,"4,751","(34.2633842945, -118.307388243)",644000.0,06037103102
26074,2016,CA,California,Los Angeles,Census Tract,0644000-06037113101,CrdPrv,9.9,9.1,10.9,"3,558","(34.264577088, -118.586901264)",644000.0,06037113101
26092,2016,CA,California,Los Angeles,Census Tract,0644000-06037265202,CrdPrv,9.6,8.5,10.9,"3,611","(34.0619001115, -118.44118251)",644000.0,06037265202
26106,2016,CA,California,Los Angeles,Census Tract,0644000-06037221401,CrdPrv,14.5,13.1,15.8,"3,359","(34.0338859782, -118.31326942)",644000.0,06037221401
26136,2016,CA,California,Los Angeles,Census Tract,0644000-06037201401,CrdPrv,14.3,12.5,16.0,"4,803","(34.0801842324, -118.184831529)",644000.0,06037201401
26138,2016,CA,California,Los Angeles,Census Tract,0644000-06037211910,CrdPrv,14.6,13.1,16.1,"4,657","(34.0672077947, -118.298503566)",644000.0,06037211910
26150,2016,CA,California,Los Angeles,Census Tract,0644000-06037106649,CrdPrv,10.9,9.8,12.1,"2,853","(34.2892619301, -118.46065439)",644000.0,06037106649
26152,2016,CA,California,Los Angeles,Census Tract,0644000-06037293302,CrdPrv,12.5,11.6,13.4,"4,720","(33.8016119478, -118.304208585)",644000.0,06037293302
26198,2016,CA,California,Los Angeles,Census Tract,0644000-06037215102,CrdPrv,10.1,9.0,11.5,"3,110","(34.0649905152, -118.345601397)",644000.0,06037215102
26235,2016,CA,California,Los Angeles,Census Tract,0644000-06037186302,CrdPrv,11.8,10.7,13.0,"5,198","(34.1126744962, -118.228856999)",644000.0,06037186302
26243,2016,CA,California,Los Angeles,Census Tract,0644000-06037134901,CrdPrv,11.0,10.2,11.9,"3,069","(34.1868345331, -118.561106215)",644000.0,06037134901
26301,2016,CA,California,Los Angeles,Census Tract,0644000-06037211310,CrdPrv,16.5,14.5,18.3,"3,846","(34.0709090811, -118.298492956)",644000.0,06037211310
26311,2016,CA,California,Los Angeles,Census Tract,0644000-06037212800,CrdPrv,12.0,10.7,13.3,"4,273","(34.0518662252, -118.330598505)",644000.0,06037212800
26376,2016,CA,California,Los Angeles,Census Tract,0644000-06037106020,CrdPrv,12.5,11.1,13.9,"5,557","(34.3212768892, -118.428380271)",644000.0,06037106020
26402,2016,CA,California,Los Angeles,Census Tract,0644000-06037106114,CrdPrv,14.3,13.0,15.6,"5,880","(34.3027270417, -118.426990691)",644000.0,06037106114
26406,2016,CA,California,Los Angeles,Census Tract,0644000-06037219901,CrdPrv,17.0,14.9,18.9,"5,234","(34.0297377672, -118.360522555)",644000.0,06037219901
26420,2016,CA,California,Los Angeles,Census Tract,0644000-06037104124,CrdPrv,11.5,10.5,12.8,"3,652","(34.2794401202, -118.379103232)",644000.0,06037104124
26422,2016,CA,California,Los Angeles,Census Tract,0644000-06037228210,CrdPrv,18.8,17.0,20.6,"3,806","(34.0104119997, -118.253481796)",644000.0,06037228210
26452,2016,CA,California,Los Angeles,Census Tract,0644000-06037141400,CrdPrv,9.1,8.4,9.9,"4,412","(34.1574890787, -118.47604925)",644000.0,06037141400
26475,2016,CA,California,Los Angeles,Census Tract,0644000-06037271100,CrdPrv,8.8,8.0,9.7,"2,449","(34.0339124988, -118.426813123)",644000.0,06037271100
26490,2016,CA,California,Los Angeles,Census Tract,0644000-06037229420,CrdPrv,18.7,16.7,20.6,"4,729","(33.9925311216, -118.260817722)",644000.0,06037229420
26501,2016,CA,California,Los Angeles,Census Tract,0644000-06037122000,CrdPrv,11.9,11.0,12.7,"5,446","(34.2148195693, -118.418406125)",644000.0,06037122000
26535,2016,CA,California,Los Angeles,Census Tract,0644000-06037109100,CrdPrv,9.7,8.8,10.7,"2,492","(34.277169545, -118.463150987)",644000.0,06037109100
26556,2016,CA,California,Los Angeles,Census Tract,0644000-06037106010,CrdPrv,12.6,11.4,13.8,"3,152","(34.3253360674, -118.443410906)",644000.0,06037106010
26581,2016,CA,California,Los Angeles,Census Tract,0644000-06037212304,CrdPrv,16.2,14.3,18.0,"1,804","(34.0598537494, -118.297914402)",644000.0,06037212304
26586,2016,CA,California,Los Angeles,Census Tract,0644000-06037123304,CrdPrv,12.7,11.8,13.6,"4,687","(34.1965390638, -118.406088242)",644000.0,06037123304
26595,2016,CA,California,Los Angeles,Census Tract,0644000-06037101210,CrdPrv,15.7,14.3,16.9,"5,990","(34.2529723884, -118.29073093)",644000.0,06037101210
26600,2016,CA,California,Los Angeles,Census Tract,0644000-06037189400,CrdPrv,9.1,8.1,10.2,"3,448","(34.1200815832, -118.321142757)",644000.0,06037189400
26606,2016,CA,California,Los Angeles,Census Tract,0644000-06037127804,CrdPrv,13.5,12.2,14.8,"3,933","(34.1974925908, -118.46182284)",644000.0,06037127804
26621,2016,CA,California,Los Angeles,Census Tract,0644000-06037237202,CrdPrv,15.3,14.0,16.7,"4,388","(33.9855754724, -118.310155214)",644000.0,06037237202
26657,2016,CA,California,Los Angeles,Census Tract,0644000-06037134710,CrdPrv,16.3,14.6,17.9,"5,287","(34.2046306845, -118.579146875)",644000.0,06037134710
26662,2016,CA,California,Los Angeles,Census Tract,0644000-06037139302,CrdPrv,13.2,12.1,14.2,"4,422","(34.1767231282, -118.538365585)",644000.0,06037139302
26663,2016,CA,California,Los Angeles,Census Tract,0644000-06037239310,CrdPrv,19.0,16.9,20.8,"3,996","(33.9785290837, -118.277306231)",644000.0,06037239310
26673,2016,CA,California,Los Angeles,Census Tract,0644000-06037238310,CrdPrv,20.1,18.7,21.5,"4,821","(33.9660435314, -118.286107439)",644000.0,06037238310
26679,2016,CA,California,Los Angeles,Census Tract,0644000-06037141303,CrdPrv,10.0,9.0,11.2,"3,089","(34.1549353111, -118.455247608)",644000.0,06037141303
26680,2016,CA,California,Los Angeles,Census Tract,0644000-06037204120,CrdPrv,15.5,13.6,17.3,"2,650","(34.0338904921, -118.201168039)",644000.0,06037204120
26687,2016,CA,California,Los Angeles,Census Tract,0644000-06037115103,CrdPrv,18.0,16.2,19.4,"2,776","(34.2438269394, -118.527463057)",644000.0,06037115103
26735,2016,CA,California,Los Angeles,Census Tract,0644000-06037980010,CrdPrv,13.3,12.0,14.6,164,"(34.0800343424, -118.239336861)",644000.0,06037980010
26738,2016,CA,California,Los Angeles,Census Tract,0644000-06037127803,CrdPrv,14.5,13.1,15.9,"4,037","(34.1975155099, -118.453079936)",644000.0,06037127803
26805,2016,CA,California,Los Angeles,Census Tract,0644000-06037117301,CrdPrv,9.7,8.8,10.6,"3,851","(34.2421588278, -118.489651104)",644000.0,06037117301
26806,2016,CA,California,Los Angeles,Census Tract,0644000-06037189500,CrdPrv,10.2,9.1,11.7,"4,452","(34.1084105834, -118.321280849)",644000.0,06037189500
26847,2016,CA,California,Los Angeles,Census Tract,0644000-06037127300,CrdPrv,12.5,11.7,13.3,"4,460","(34.2084004747, -118.469753472)",644000.0,06037127300
26861,2016,CA,California,Los Angeles,Census Tract,0644000-06037197300,CrdPrv,11.8,10.6,13.1,"3,909","(34.0811374848, -118.252046593)",644000.0,06037197300
26946,2016,CA,California,Los Angeles,Census Tract,0644000-06037226002,CrdPrv,15.2,14.0,16.5,"1,604","(34.0326197641, -118.247768694)",644000.0,06037226002
26980,2016,CA,California,Los Angeles,Census Tract,0644000-06037191000,CrdPrv,12.6,11.3,14.1,"3,228","(34.1009547919, -118.321677041)",644000.0,06037191000
26992,2016,CA,California,Los Angeles,Census Tract,0644000-06037270200,CrdPrv,12.3,11.2,13.4,"3,761","(34.0333300986, -118.380690863)",644000.0,06037270200
27052,2016,CA,California,Los Angeles,Census Tract,0644000-06037267800,CrdPrv,8.6,7.6,9.8,"2,917","(34.0395799743, -118.43068102)",644000.0,06037267800
27066,2016,CA,California,Los Angeles,Census Tract,0644000-06037211701,CrdPrv,8.3,7.5,9.1,"2,827","(34.0653405272, -118.318453096)",644000.0,06037211701
27068,2016,CA,California,Los Angeles,Census Tract,0644000-06037278102,CrdPrv,8.2,7.5,9.1,"3,158","(33.9600488171, -118.448711853)",644000.0,06037278102
27084,2016,CA,California,Los Angeles,Census Tract,0644000-06037131200,CrdPrv,11.4,10.4,12.5,"3,429","(34.2147263206, -118.514231046)",644000.0,06037131200
27131,2016,CA,California,Los Angeles,Census Tract,0644000-06037294810,CrdPrv,18.8,16.7,20.9,"3,991","(33.7795264751, -118.271494515)",644000.0,06037294810
27163,2016,CA,California,Los Angeles,Census Tract,0644000-06037231710,CrdPrv,19.8,17.9,21.8,"4,358","(34.0073136421, -118.289357619)",644000.0,06037231710
27192,2016,CA,California,Los Angeles,Census Tract,0644000-06037207900,CrdPrv,9.9,8.8,11.2,"4,163","(34.0405275925, -118.260167827)",644000.0,06037207900
27218,2016,CA,California,Los Angeles,Census Tract,0644000-06037183701,CrdPrv,13.6,11.9,15.6,"3,922","(34.1093058944, -118.187859653)",644000.0,06037183701
27226,2016,CA,California,Los Angeles,Census Tract,0644000-06037203200,CrdPrv,15.3,13.9,16.8,"4,844","(34.0526028396, -118.196864667)",644000.0,06037203200
27228,2016,CA,California,Los Angeles,Census Tract,0644000-06037191204,CrdPrv,13.9,12.7,15.3,"2,124","(34.0930661356, -118.298281155)",644000.0,06037191204
27241,2016,CA,California,Los Angeles,Census Tract,0644000-06037115201,CrdPrv,11.2,10.6,11.9,"6,437","(34.2444114896, -118.53690553)",644000.0,06037115201
27249,2016,CA,California,Los Angeles,Census Tract,0644000-06037195902,CrdPrv,10.3,9.3,11.5,"1,905","(34.0863833825, -118.279312442)",644000.0,06037195902
27259,2016,CA,California,Los Angeles,Census Tract,0644000-06037113232,CrdPrv,9.1,8.3,10.1,"3,894","(34.2258260703, -118.612544966)",644000.0,06037113232
27269,2016,CA,California,Los Angeles,Census Tract,0644000-06037139801,CrdPrv,8.0,7.0,9.2,"3,539","(34.1527208655, -118.545580318)",644000.0,06037139801
27280,2016,CA,California,Los Angeles,Census Tract,0644000-06037243100,CrdPrv,20.8,19.1,22.5,"5,350","(33.9327962882, -118.235093432)",644000.0,06037243100
27301,2016,CA,California,Los Angeles,Census Tract,0644000-06037203500,CrdPrv,14.9,13.1,16.8,"3,064","(34.0559371885, -118.220057291)",644000.0,06037203500
27325,2016,CA,California,Los Angeles,Census Tract,0644000-06037113421,CrdPrv,13.3,12.4,14.3,"6,109","(34.2331817376, -118.582952131)",644000.0,06037113421
27351,2016,CA,California,Los Angeles,Census Tract,0644000-06037191710,CrdPrv,14.6,13.0,16.2,"3,231","(34.0865126162, -118.316957293)",644000.0,06037191710
27373,2016,CA,California,Los Angeles,Census Tract,0644000-06037293304,CrdPrv,13.9,12.8,15.0,"4,178","(33.792617198, -118.304314879)",644000.0,06037293304
27477,2016,CA,California,Los Angeles,Census Tract,0644000-06037269601,CrdPrv,13.5,12.2,14.9,"3,413","(34.0418546404, -118.379451819)",644000.0,06037269601
27484,2016,CA,California,Los Angeles,Census Tract,0644000-06037239801,CrdPrv,18.8,17.5,20.2,"3,412","(33.9660532279, -118.262931756)",644000.0,06037239801
27503,2016,CA,California,Los Angeles,Census Tract,0644000-06037226420,CrdPrv,18.2,16.1,20.0,"4,906","(34.021841957, -118.257062267)",644000.0,06037226420
27535,2016,CA,California,Los Angeles,Census Tract,0644000-06037104704,CrdPrv,14.5,13.1,16.0,"4,219","(34.2625316415, -118.408863695)",644000.0,06037104704
27584,2016,CA,California,Los Angeles,Census Tract,0644000-06037123800,CrdPrv,12.3,11.4,13.2,"5,531","(34.1797369934, -118.401436164)",644000.0,06037123800
27590,2016,CA,California,Los Angeles,Census Tract,0644000-06037128302,CrdPrv,15.8,14.1,17.6,"4,688","(34.1838637298, -118.460536697)",644000.0,06037128302
27615,2016,CA,California,Los Angeles,Census Tract,0644000-06037134306,CrdPrv,11.4,10.4,12.3,"3,498","(34.2119147973, -118.601702076)",644000.0,06037134306
27618,2016,CA,California,Los Angeles,Census Tract,0644000-06037109300,CrdPrv,11.3,10.3,12.3,"3,085","(34.2711982744, -118.480433434)",644000.0,06037109300
27629,2016,CA,California,Los Angeles,Census Tract,0644000-06037121020,CrdPrv,13.4,12.2,14.6,"3,741","(34.2121219009, -118.402062495)",644000.0,06037121020
27647,2016,CA,California,Los Angeles,Census Tract,0644000-06037194401,CrdPrv,9.5,8.6,10.5,"2,461","(34.0843098591, -118.364223818)",644000.0,06037194401
27658,2016,CA,California,Los Angeles,Census Tract,0644000-06037195710,CrdPrv,14.6,13.4,15.9,"4,328","(34.0747291909, -118.268602362)",644000.0,06037195710
27667,2016,CA,California,Los Angeles,Census Tract,0644000-06037189903,CrdPrv,10.7,9.4,12.2,"2,164","(34.1025151744, -118.347712336)",644000.0,06037189903
27724,2016,CA,California,Los Angeles,Census Tract,0644000-06037119001,CrdPrv,11.7,10.5,13.0,"4,038","(34.2322823725, -118.418118098)",644000.0,06037119001
27745,2016,CA,California,Los Angeles,Census Tract,0644000-06037239330,CrdPrv,17.5,15.6,19.5,"2,879","(33.9783876066, -118.263102877)",644000.0,06037239330
27784,2016,CA,California,Los Angeles,Census Tract,0644000-06037135113,CrdPrv,9.6,8.7,10.6,"2,795","(34.181012757, -118.605958338)",644000.0,06037135113
27806,2016,CA,California,Los Angeles,Census Tract,0644000-06037267501,CrdPrv,11.7,10.2,13.3,"5,379","(34.0413355242, -118.456069125)",644000.0,06037267501
27808,2016,CA,California,Los Angeles,Census Tract,0644000-06037297201,CrdPrv,13.0,12.0,14.1,"3,475","(33.7249036443, -118.291416513)",644000.0,06037297201
27822,2016,CA,California,Los Angeles,Census Tract,0644000-06037106407,CrdPrv,14.7,13.1,16.2,"2,933","(34.3105741963, -118.43655716)",644000.0,06037106407
27868,2016,CA,California,Los Angeles,Census Tract,0644000-06037137501,CrdPrv,10.1,9.0,11.2,"4,124","(34.1649321607, -118.576799049)",644000.0,06037137501
27882,2016,CA,California,Los Angeles,Census Tract,0644000-06037192510,CrdPrv,11.7,10.4,13.0,"3,670","(34.0798690786, -118.306856828)",644000.0,06037192510
27896,2016,CA,California,Los Angeles,Census Tract,0644000-06037189800,CrdPrv,10.4,9.1,11.8,"4,021","(34.0982924604, -118.359036624)",644000.0,06037189800
27912,2016,CA,California,Los Angeles,Census Tract,0644000-06037197200,CrdPrv,10.8,9.7,11.8,"3,757","(34.0904016049, -118.234511994)",644000.0,06037197200
27914,2016,CA,California,Los Angeles,Census Tract,0644000-06037207400,CrdPrv,14.9,13.1,16.8,"1,363","(34.0557740284, -118.24559005)",644000.0,06037207400
27925,2016,CA,California,Los Angeles,Census Tract,0644000-06037209403,CrdPrv,17.0,15.4,18.4,"3,600","(34.0531327591, -118.273844598)",644000.0,06037209403
27964,2016,CA,California,Los Angeles,Census Tract,0644000-06037214700,CrdPrv,8.8,7.7,10.1,"2,512","(34.0664968801, -118.366152885)",644000.0,06037214700
28012,2016,CA,California,Los Angeles,Census Tract,0644000-06037106510,CrdPrv,10.7,9.5,11.9,"5,108","(34.3235640135, -118.485084841)",644000.0,06037106510
28020,2016,CA,California,Los Angeles,Census Tract,0644000-06037231800,CrdPrv,20.7,18.5,22.6,"5,303","(34.0074446746, -118.277465141)",644000.0,06037231800
28025,2016,CA,California,Los Angeles,Census Tract,0644000-06037296901,CrdPrv,13.9,12.6,15.1,"4,127","(33.7301628025, -118.294565538)",644000.0,06037296901
28032,2016,CA,California,Los Angeles,Census Tract,0644000-06037191203,CrdPrv,14.5,13.2,15.7,"2,922","(34.0931674617, -118.293907625)",644000.0,06037191203
28049,2016,CA,California,Los Angeles,Census Tract,0644000-06037208620,CrdPrv,12.4,11.4,13.4,"4,660","(34.0697090359, -118.277982839)",644000.0,06037208620
28062,2016,CA,California,Los Angeles,Census Tract,0644000-06037217002,CrdPrv,10.5,9.4,11.8,"4,977","(34.0495333813, -118.380493299)",644000.0,06037217002
28071,2016,CA,California,Los Angeles,Census Tract,0644000-06037119202,CrdPrv,13.7,12.0,15.4,"4,707","(34.2554266752, -118.442558728)",644000.0,06037119202
28083,2016,CA,California,Los Angeles,Census Tract,0644000-06037238100,CrdPrv,14.0,12.6,15.4,"4,626","(33.9636279702, -118.311198896)",644000.0,06037238100
28140,2016,CA,California,Los Angeles,Census Tract,0644000-06037294110,CrdPrv,14.1,12.6,15.6,"4,140","(33.7979783402, -118.260383312)",644000.0,06037294110
28152,2016,CA,California,Los Angeles,Census Tract,0644000-06037237401,CrdPrv,16.3,14.8,17.7,"3,616","(33.9784675417, -118.294808364)",644000.0,06037237401
28243,2016,CA,California,Los Angeles,Census Tract,0644000-06037224700,CrdPrv,20.1,16.8,22.3,"4,856","(34.0262403773, -118.280015997)",644000.0,06037224700
28257,2016,CA,California,Los Angeles,Census Tract,0644000-06037265303,CrdPrv,18.1,15.2,20.4,"4,523","(34.0672740548, -118.453410689)",644000.0,06037265303
28320,2016,CA,California,Los Angeles,Census Tract,0644000-06037183300,CrdPrv,10.7,9.5,12.1,"3,480","(34.121000152, -118.200816349)",644000.0,06037183300
28368,2016,CA,California,Los Angeles,Census Tract,0644000-06037272201,CrdPrv,11.9,10.5,13.2,"2,411","(34.0003831828, -118.434126529)",644000.0,06037272201
28445,2016,CA,California,Los Angeles,Census Tract,0644000-06037122200,CrdPrv,13.6,12.0,15.2,"4,141","(34.2143160488, -118.359452873)",644000.0,06037122200
28457,2016,CA,California,Los Angeles,Census Tract,0644000-06037123205,CrdPrv,15.2,13.3,17.0,"2,645","(34.1945636664, -118.38356143)",644000.0,06037123205
28473,2016,CA,California,Los Angeles,Census Tract,0644000-06037211921,CrdPrv,12.1,10.6,13.7,"2,474","(34.0672320491, -118.292902006)",644000.0,06037211921
28484,2016,CA,California,Los Angeles,Census Tract,0644000-06037121101,CrdPrv,14.3,12.9,15.7,"2,932","(34.2244169695, -118.365429515)",644000.0,06037121101
28494,2016,CA,California,Los Angeles,Census Tract,0644000-06037228100,CrdPrv,17.5,15.9,19.3,"4,916","(34.009617101, -118.243960703)",644000.0,06037228100
28519,2016,CA,California,Los Angeles,Census Tract,0644000-06037143902,CrdPrv,8.2,7.6,9.0,"3,000","(34.1369562841, -118.418685306)",644000.0,06037143902
28535,2016,CA,California,Los Angeles,Census Tract,0644000-06037143300,CrdPrv,10.2,9.5,10.8,"5,871","(34.1529378181, -118.386693969)",644000.0,06037143300
28552,2016,CA,California,Los Angeles,Census Tract,0644000-06037127605,CrdPrv,15.8,14.0,17.7,"3,549","(34.1902698708, -118.485831232)",644000.0,06037127605
28565,2016,CA,California,Los Angeles,Census Tract,0644000-06037293306,CrdPrv,10.9,10.0,11.9,"2,189","(33.7825967744, -118.304592168)",644000.0,06037293306
28575,2016,CA,California,Los Angeles,Census Tract,0644000-06037240401,CrdPrv,17.9,16.4,19.5,"5,383","(33.9499189617, -118.285711909)",644000.0,06037240401
28584,2016,CA,California,Los Angeles,Census Tract,0644000-06037120105,CrdPrv,15.1,13.7,16.5,"2,812","(34.2310706738, -118.446532378)",644000.0,06037120105
28589,2016,CA,California,Los Angeles,Census Tract,0644000-06037101400,CrdPrv,12.3,11.1,13.5,"3,903","(34.2428530221, -118.294164132)",644000.0,06037101400
28676,2016,CA,California,Los Angeles,Census Tract,0644000-06037269904,CrdPrv,9.8,9.0,10.9,"3,902","(34.0278090582, -118.411879054)",644000.0,06037269904
28693,2016,CA,California,Los Angeles,Census Tract,0644000-06037106111,CrdPrv,11.7,10.6,12.9,"4,334","(34.3188906396, -118.409861394)",644000.0,06037106111
28695,2016,CA,California,Los Angeles,Census Tract,0644000-06037237600,CrdPrv,16.1,14.8,17.5,"4,259","(33.9785135418, -118.283871954)",644000.0,06037237600
28723,2016,CA,California,Los Angeles,Census Tract,0644000-06037123510,CrdPrv,13.3,12.4,14.2,"4,753","(34.1951056482, -118.427504458)",644000.0,06037123510
28731,2016,CA,California,Los Angeles,Census Tract,0644000-06037209104,CrdPrv,19.1,16.9,21.3,"2,434","(34.0591781894, -118.266376115)",644000.0,06037209104
28781,2016,CA,California,Los Angeles,Census Tract,0644000-06037120020,CrdPrv,16.3,14.3,18.3,"4,057","(34.2183874852, -118.454729146)",644000.0,06037120020
28783,2016,CA,California,Los Angeles,Census Tract,0644000-06037211410,CrdPrv,10.8,9.7,12.0,"3,095","(34.0726142562, -118.307315461)",644000.0,06037211410
28846,2016,CA,California,Los Angeles,Census Tract,0644000-06037106642,CrdPrv,9.4,8.6,10.3,"3,236","(34.286322643, -118.50701369)",644000.0,06037106642
28869,2016,CA,California,Los Angeles,Census Tract,0644000-06037204600,CrdPrv,16.3,14.8,17.8,"4,101","(34.0370785292, -118.216800825)",644000.0,06037204600
28884,2016,CA,California,Los Angeles,Census Tract,0644000-06037199201,CrdPrv,15.0,13.5,16.6,"4,089","(34.0762204463, -118.211906973)",644000.0,06037199201
28947,2016,CA,California,Los Angeles,Census Tract,0644000-06037139802,CrdPrv,8.6,7.5,9.9,"3,865","(34.142865054, -118.556356076)",644000.0,06037139802
29001,2016,CA,California,Los Angeles,Census Tract,0644000-06037113422,CrdPrv,13.0,12.1,13.9,"6,057","(34.2244084492, -118.580403205)",644000.0,06037113422
